date,state,sales,category,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,day_of_week,month,is_holiday
2020-02-16,Arizona,110562941.7,Beverages,113730966.92500001,132739118.275,113719222.47500001,120067017.375,6843716.669746804,6,2,0
2020-02-23,Arizona,110993229.1,Beverages,110931759.47142857,110562941.7,109501955.68571429,110808820.21428572,132789.57452938397,6,2,0
2020-03-05,Arizona,134864796.6,Beverages,132694654.1,119673799.1,122187890.7,128354369.1,4688043.607031886,3,3,0
2020-03-15,Arizona,139557887.4,Beverages,139088578.32,136272723.84,116898992.15,138149960.16,1013823.4849654713,6,3,0
2020-03-22,Arizona,135979843.39999998,Beverages,136490992.5428571,139557887.4,110870289.84285714,137513290.8285714,1104208.3510259595,6,3,0
2020-03-29,Arizona,119847336.0,Beverages,122151979.9142857,135979843.39999998,121843941.6,126761267.74285713,4978599.870216771,6,3,0
2020-04-10,Arizona,132505937.30000001,Beverages,131451053.85833335,125121753.20833334,137680651.08,129341286.97500001,2278808.684162742,4,4,1
2020-04-19,Arizona,125902822.2,Beverages,126636501.65555556,131038578.3888889,137002141.68571427,128103860.56666668,1584928.7690692781,6,4,0
2020-04-26,Arizona,127294783.0,Beverages,127095931.45714286,125902822.2,124456623.82857142,126698228.37142858,429568.4289153146,6,4,0
2020-05-01,Arizona,109641290.89999999,Beverages,113171989.32,126897079.91428572,123011986.325,119700593.30816327,6855147.040987825,4,5,0
2020-05-04,Arizona,125962618.3,Beverages,120522175.83333333,123764084.58,126176636.65,117330840.23142855,5400544.038676334,0,5,0
2020-05-07,Arizona,144153474.9,Beverages,138089856.03333333,113171989.32,129341286.97500001,126496769.49999999,12430642.30959844,3,5,1
2020-05-17,Arizona,130942704.6,Beverages,132263781.63,140190243.81,127370181.11111112,134905935.69,2853852.5580185987,6,5,0
2020-05-24,Arizona,131535234.89999999,Beverages,131450587.7142857,130942704.6,126897079.91428572,131281293.34285714,182858.82050101532,6,5,0
2020-05-31,Arizona,131413795.10000001,Beverages,131431143.64285715,131535234.89999999,109641290.89999999,131465840.72857143,37477.13598110381,6,5,0
2020-06-09,Arizona,140717020.60000002,Beverages,139683328.8777778,133481178.54444446,140190243.81,137615945.43333334,2233029.3379389546,1,6,0
2020-06-12,Arizona,118392564.30000001,Beverages,125834049.73333335,136582253.71111113,136227012.72,133452583.03809525,8374711.585081441,4,6,0
2020-06-14,Arizona,139014230.70000002,Beverages,128703397.50000001,138649637.15555558,133584858.66,132231446.69682541,8361820.7457917845,6,6,0
2020-06-21,Arizona,134529099.4,Beverages,135169832.44285715,139014230.70000002,131365940.52857143,136451298.52857143,1384141.5692218067,6,6,0
2020-06-28,Arizona,135096231.10000002,Beverages,135015212.2857143,134529099.4,131448492.18571429,134853174.65714288,175020.64237540637,6,6,0
2020-07-06,Arizona,138359362.8,Beverages,137951471.3375,135504122.56250003,137615945.43333334,137135688.41250002,881146.2671889203,0,7,0
2020-07-19,Arizona,135991552.6,Beverages,136173691.84615386,137266527.32307693,135810565.4857143,136537970.33846155,393465.74178311526,6,7,0
2020-07-26,Arizona,132190420.9,Beverages,132733439.71428572,135991552.6,134934193.4714286,133819477.34285714,1173054.7099169036,6,7,0
2020-08-03,Arizona,127985444.2,Beverages,128511066.28750001,131664798.8125,137543579.875,129562310.4625,1135473.4848175046,0,8,0
2020-08-11,Arizona,130904550.5,Beverages,130539662.2125,128350332.4875,137266527.32307693,129809885.6375,788248.7917288737,1,8,0
2020-08-16,Arizona,139367249.6,Beverages,137674709.78,130174773.925,136355831.0923077,134479294.64464286,3372426.942388604,6,8,0
2020-08-23,Arizona,135396922.10000002,Beverages,135964111.74285716,139367249.6,133276458.52857143,137098491.02857143,1225269.6673954157,6,8,0
2020-08-30,Arizona,135895402.9,Beverages,135824191.35714287,135396922.10000002,129562310.4625,135681768.27142859,153834.51468205746,6,8,1
2020-09-02,Arizona,111821589.7,Beverages,119846194.10000001,135610556.72857144,127985444.2,128956132.09183677,9699798.113032643,2,9,0
2020-09-08,Arizona,139932969.39999998,Beverages,135247739.45,119846194.10000001,130174773.925,125877279.54999998,10121253.47278849,1,9,0
2020-09-13,Arizona,132210325.8,Beverages,133754854.52,130562509.49999999,135982169.96,135953946.43571427,2656103.242596355,6,9,0
2020-09-20,Arizona,130208124.9,Beverages,130494153.60000001,132210325.8,136531301.3857143,131066211.0,617892.61233933,6,9,0
2020-09-27,Arizona,127220753.8,Beverages,127647521.1,130208124.9,135752979.81428573,128501055.7,921922.7366234798,6,9,0
2020-10-05,Arizona,136028524.5,Beverages,134927553.1625,128321725.1375,125877279.54999998,132725610.4875,2378369.918240183,0,10,0
2020-10-18,Arizona,130530705.5,Beverages,130953614.65384616,133491069.57692307,130780182.3,131799432.96153846,913588.1883567055,6,10,0
2020-10-25,Arizona,125675791.7,Beverages,126369350.81428571,130530705.5,128074288.4,127756469.04285714,1498258.9262367953,6,10,1
2020-11-10,Arizona,133872032.10000001,Beverages,133359767.075,130286176.92500001,133491069.57692307,132335237.025,1106618.9319655139,1,11,0
2020-11-15,Arizona,123016312.6,Beverages,125187456.5,132847502.05000001,131376523.8076923,129146400.16785716,4147365.7552547287,6,11,0
2020-11-22,Arizona,126324974.6,Beverages,125852308.6,123016312.6,127062909.92857143,124906976.6,1021075.2609883604,6,11,0
2020-11-29,Arizona,119295867.89999999,Beverages,120300025.99999999,126324974.6,128237116.825,122308342.2,2169229.422103921,6,11,0
2020-12-01,Arizona,110420623.39999999,Beverages,114858245.64999999,124316658.39999999,129261646.875,118828541.36428571,4604050.792970631,1,12,0
2020-12-04,Arizona,123654446.2,Beverages,119243171.93333334,121304184.1,130798441.95,117514896.96428572,4400659.027303684,4,12,0
2020-12-07,Arizona,136606141.5,Beverages,132288909.73333333,114858245.64999999,132335237.025,123573838.34285714,9428009.224060478,0,12,0
2020-12-13,Arizona,120157852.89999999,Beverages,122899234.33333333,132288909.73333333,127358600.4,128381997.2,5922060.74162161,6,12,0
2020-12-20,Arizona,123308775.5,Beverages,122858643.7,120157852.89999999,125379642.6,121958380.1,972395.8253068615,6,12,0
2020-12-27,Arizona,117662825.2,Beverages,118469389.52857143,123308775.5,121304184.1,120082518.18571429,1742378.0900214803,6,12,0
2021-01-08,Arizona,144662531.5,Beverages,142412555.975,128912702.825,131123378.63333333,137912604.925,4860502.651763555,4,1,0
2021-01-17,Arizona,123411182.9,Beverages,125772443.85555556,139940009.58888888,122408511.89999999,130494965.76666667,5100906.658077475,6,1,0
2021-01-24,Arizona,118460351.10000001,Beverages,119167612.7857143,123411182.9,119275953.85714287,120582136.15714286,1527859.8636807401,6,1,0
2021-01-31,Arizona,119030150.7,Beverages,118948750.75714286,118460351.10000001,128912702.825,118785950.87142858,175843.97420136334,6,1,0
2021-02-05,Arizona,144090338.5,Beverages,139078300.94,118867350.81428573,140162580.45,129758602.622449,9797427.2902077,4,2,0
2021-02-14,Arizona,123255297.4,Beverages,125570301.96666667,139460329.36666667,128133704.81111112,130200311.10000001,5000981.437399674,6,2,0
2021-02-21,Arizona,122351716.69999999,Beverages,122480799.65714285,123255297.4,119874874.47142857,122738965.57142857,278851.057958455,6,2,0
2021-02-28,Arizona,124760493.7,Beverages,124416382.7,122351716.69999999,118867350.81428573,123728160.7,743364.7208292579,6,2,0
2021-03-01,Arizona,119728725.19999999,Beverages,124760493.7,122695827.69999999,118948750.75714286,123304288.9142857,1682639.222062612,0,3,0
2021-03-10,Arizona,200820084.70000002,Beverages,191809933.64444447,137749027.3111111,137145324.8,173789631.53333336,19464150.88151393,2,3,0
2021-03-14,Arizona,150363246.1,Beverages,162977455.75,173789631.53333336,127885306.53333333,178938291.8904762,17453617.901606966,6,3,0
2021-03-21,Arizona,144705320.5,Beverages,145513595.58571428,150363246.1,122609882.61428571,147130145.75714284,1746073.7478348517,6,3,0
2021-03-28,Arizona,125617567.8,Beverages,128344389.61428571,144705320.5,124072271.7,133798033.24285714,5890608.369716719,6,3,0
2021-04-04,Arizona,140912771.70000002,Beverages,138727742.5714286,125617567.8,155769329.42222223,134357684.31428573,4720202.400247502,6,4,0
2021-04-07,Arizona,155493045.0,Beverages,150632953.9,132172655.18571429,182799782.5888889,143205681.9612245,7753769.694369289,2,4,0
2021-04-18,Arizona,134735709.4,Beverages,136622739.9090909,147944922.96363637,146321870.67142856,140396800.92727274,4076451.8064686595,6,4,0
2021-04-25,Arizona,139157806.0,Beverages,138526077.91428572,134735709.4,131071211.42857143,137262621.74285716,1364688.6384753224,6,4,1
2021-05-09,Arizona,155366160.2,Beverages,154208420.6142857,147261983.1,151718983.98181817,151892941.44285712,2501003.3504335238,6,5,0
2021-05-12,Arizona,186262764.20000002,Beverages,175963896.20000002,150735201.85714284,146057892.45454547,163201413.12653062,13378840.778493278,2,5,0
2021-05-16,Arizona,147870671.4,Beverages,157468694.60000002,155366160.2,138509770.41818184,168137501.91428572,12873221.3033992,6,5,0
2021-05-23,Arizona,146832910.9,Beverages,146981162.4,147870671.4,137894349.82857144,147277665.4,320259.8432287441,6,5,0
2021-05-30,Arizona,149964412.1,Beverages,149517054.78571427,146832910.9,144946503.92857143,148622340.15714285,966402.2511446025,6,5,0
2021-06-06,Arizona,153270396.0,Beverages,152798112.58571428,149964412.1,153050681.02857143,151853545.75714284,1020248.7813853415,6,6,0
2021-06-13,Arizona,152816610.70000002,Beverages,152881437.1714286,153270396.0,167066717.8,153011090.11428574,140041.1839353646,6,6,0
2021-06-20,Arizona,154949376.2,Beverages,154644695.41428572,152816610.70000002,147129413.9,154035333.84285712,658185.7226732221,6,6,0
2021-06-27,Arizona,147305127.3,Beverages,148397162.85714287,154949376.2,149069697.47142857,150581233.97142857,2359066.4264296065,6,6,0
2021-07-02,Arizona,126877371.2,Beverages,130962922.42,149489198.41428572,151381262.34285715,138706379.76530614,8181976.22744298,4,7,0
2021-07-03,Arizona,136194918.1,Beverages,126877371.2,148397162.85714287,151853545.75714284,136963201.94285715,6985626.794081992,5,7,0
2021-07-11,Arizona,201120666.9,Beverages,193004948.3,144310636.7,152946263.64285716,176773511.1,17531955.94261568,6,7,0
2021-07-18,Arizona,146199273.8,Beverages,154045187.10000002,201120666.9,154340014.62857142,169737013.70000002,16949109.87983017,6,7,0
2021-07-25,Arizona,140495761.29999998,Beverages,141310548.79999998,146199273.8,149489198.41428572,142940123.79999998,1760142.1706008685,6,7,0
2021-08-08,Arizona,154347015.1,Beverages,153357639.8285714,147421388.2,184889229.7,151378889.2857143,2137294.8625154872,6,8,0
2021-08-15,Arizona,149953473.10000002,Beverages,150581121.9571429,154347015.1,161891100.4,151836419.6714286,1355876.4975989151,6,8,1
2021-08-22,Arizona,146414999.70000002,Beverages,146920495.9,149953473.10000002,142125336.29999998,147931488.3,1091996.5987440739,6,8,0
2021-08-29,Arizona,147911738.1,Beverages,147697918.32857144,146414999.70000002,145442637.65714285,147270278.7857143,461903.4982750442,6,8,0
2021-09-05,Arizona,152933490.9,Beverages,152216097.64285713,147911738.1,152368264.55714285,150781311.12857145,1549746.5594433693,6,9,0
2021-09-19,Arizona,148517046.5,Beverages,148832506.81428573,150725268.7,147425992.10000002,149463427.44285712,681472.1658421577,6,9,0
2021-09-26,Arizona,143876041.6,Beverages,144539042.29999998,148517046.5,147484098.55714285,145865043.7,1432245.2065214547,6,9,0
2021-10-01,Arizona,121976001.2,Beverages,126356009.28,145202043.0,150063917.87142858,134585024.3857143,8672989.264979849,4,10,0
2021-10-10,Arizona,201963815.2,Beverages,193076280.3111111,139751070.97777778,151356189.32857144,175301210.53333333,19199269.68764725,6,10,0
2021-10-17,Arizona,197141586.79999998,Beverages,197830476.57142857,201963815.2,149147967.12857142,199208256.1142857,1488171.9928029291,6,10,0
2021-10-24,Arizona,195856139.9,Beverages,196039775.17142856,197141586.79999998,145202043.0,196407045.7142857,396697.52573001204,6,10,0
2021-10-31,Arizona,194283831.3,Beverages,194508446.81428573,195856139.9,121976001.2,194957677.84285715,485224.9683028498,6,10,0
2021-11-04,Arizona,138011955.9,Beverages,152079924.75,194957677.84285715,157526140.75555557,174282996.73469386,22866463.815021597,3,11,1
2021-11-07,Arizona,150801486.29999998,Beverages,146538309.5,194283831.3,184188745.42222223,153724366.45714286,14702579.236782799,6,11,0
2021-11-14,Arizona,196009266.2,Beverages,189551011.9285714,150801486.29999998,198519366.34285712,176634503.38571426,13951423.765837535,6,11,0
2021-11-21,Arizona,199577574.0,Beverages,199067815.74285713,196009266.2,196223410.44285715,198048299.22857141,1101203.6944663809,6,11,0
2021-11-28,Arizona,184063173.8,Beverages,186279516.6857143,199577574.0,194733062.32857144,190712202.4571429,4787847.8470241,6,11,0
2021-12-09,Arizona,149966652.89999998,Beverages,153066336.6181818,171664438.92727274,163717994.84285712,159265704.05454543,6696082.141537703,3,12,0
2021-12-12,Arizona,187993597.4,Beverages,175317949.23333332,162365387.77272725,183092757.65714285,163488365.94415584,13565054.815166764,6,12,0
2021-12-19,Arizona,191792531.8,Beverages,191249826.8857143,187993597.4,198558057.4857143,190164417.05714282,1172376.6084086723,6,12,0
2021-12-26,Arizona,187019454.4,Beverages,187701322.6,191792531.8,188495859.57142857,189065059.00000003,1473003.6648938535,6,12,0
2022-01-05,Arizona,210346536.79999998,Beverages,208013828.55999997,194017579.12,159265704.05454543,203348412.07999998,5039225.742824969,2,1,0
2022-01-16,Arizona,190506027.8,Beverages,192309710.43636364,203131806.25454545,190707121.97142857,195917075.70909092,3896399.8228297886,6,1,0
2022-01-23,Arizona,184460686.79999998,Beverages,185324306.94285712,190506027.8,188383190.8,187051547.22857141,1865632.7359248907,6,1,0
2022-01-30,Arizona,184840307.1,Beverages,184786075.62857142,184460686.79999998,198682995.6,184677612.68571424,117153.36798880412,6,1,0
2022-02-01,Arizona,182124830.9,Beverages,183482569.0,184569149.74285713,203348412.07999998,184180945.8122449,1021615.8900815175,1,2,0
2022-02-10,Arizona,214133475.0,Beverages,210576958.9888889,189237862.92222223,199524440.98181817,203463926.9666667,7682952.685914846,3,2,0
2022-02-13,Arizona,193758114.9,Beverages,200549901.6,199907410.95555556,194113393.0727273,205263501.24761906,6734802.365853609,6,2,0
2022-02-20,Arizona,186140485.6,Beverages,187228718.35714287,193758114.9,186187927.08571428,189405183.87142855,2350851.4395178934,6,2,0
2022-02-27,Arizona,191804855.70000002,Beverages,190995659.97142857,186140485.6,184731844.15714285,189377268.51428574,1748062.5637090188,6,2,0
2022-03-04,Arizona,216587578.0,Beverages,211631033.54,190186464.24285716,185681346.91111112,202310423.0102041,9825896.908001838,4,3,0
2022-03-07,Arizona,230278333.9,Beverages,225714748.6,196761400.16000003,196350894.94444445,216250755.86285713,10285239.170578718,0,3,0
2022-03-13,Arizona,199341790.20000002,Beverages,204497880.8166667,225714748.6,207341688.3,214810062.05,11138428.768035918,6,3,0
2022-03-20,Arizona,203135958.2,Beverages,202593934.2,199341790.20000002,188316951.1142857,201509886.20000002,1170905.6654335891,6,3,0
2022-03-27,Arizona,204330836.5,Beverages,204160139.6,203135958.2,190186464.24285716,203818745.79999998,368747.44895753154,6,3,0
2022-04-09,Arizona,232958487.29999998,Beverages,230756360.3153846,217543598.4076923,214810062.05,226352106.34615383,4757137.990749859,5,4,0
2022-04-12,Arizona,195652307.2,Beverages,208087700.56666666,224149979.36153844,199341790.20000002,220412041.28461534,13729190.597911227,1,4,0
2022-04-17,Arizona,217866946.60000002,Beverages,213424018.72000003,220523093.9333333,202051910.2,206949351.70952383,7604329.399657698,6,4,0
2022-04-24,Arizona,207194455.8,Beverages,208719097.34285715,217866946.60000002,203989442.7,211768380.42857146,3293602.1657564845,6,4,0
2022-05-06,Arizona,221466462.0,Beverages,220277128.15,213141125.05,226352106.34615383,217898460.45000002,2569254.761891864,4,5,0
2022-05-15,Arizona,215137302.1,Beverages,215840542.08888888,220059982.02222222,208981090.84,217247022.06666666,1519172.0055725581,6,5,0
2022-05-22,Arizona,215304100.4,Beverages,215280272.07142857,215137302.1,210243738.8857143,215232615.41428572,51475.072712296394,6,5,0
2022-05-29,Arizona,219462134.1,Beverages,218868129.28571427,215304100.4,213141125.05,217680119.65714285,1283197.0583215235,6,5,0
2022-06-02,Arizona,191822689.70000002,Beverages,198732550.8,217680119.65714285,217898460.45,209336330.4653061,10927231.476888472,3,6,0
2022-06-03,Arizona,204336119.09999996,Beverages,191822689.70000002,218274124.47142857,219087794.3,207345186.8408163,10277740.575027967,4,6,0
2022-06-11,Arizona,212352076.00000003,Beverages,211350081.38750002,205338113.71249998,217247022.06666666,209346092.1625,2164555.754934196,5,6,0
2022-06-19,Arizona,224705587.29999998,Beverages,223161398.3875,213896264.91250002,215256443.74285716,220073020.5625,3335829.3104188573,6,6,0
2022-06-26,Arizona,215666630.00000003,Beverages,216957909.61428574,224705587.29999998,218274124.47142857,219540468.84285715,2789482.7831038036,6,6,0
